station_id,true_opnid,opnids,comments,modeled,repo_name,wplmn_flag,source
H17010006,181.0,,,0.0,MissStCloud,0.0,wiski
H17010007,181.0,,,0.0,MissStCloud,0.0,wiski
H17021001,39.0,39,middle of reach,,MissStCloud,0.0,wiski
H17023002,33.0,31,,,MissStCloud,0.0,wiski
H17024001,490.0,490,middle of reach,,MissStCloud,0.0,wiski
H17038001,495.0,495,reach 493 shouldn't route to 495,,MissStCloud,0.0,wiski
H17048001,650.0,650,,,MissStCloud,0.0,wiski
H17049003,689.0,689,middle of reach,,MissStCloud,1.0,wiski
H17052005,639.0,"639,-637",Double check uci to make sure g37 really routes to 639...,,MissStCloud,0.0,wiski
H17056003,630.0,620,just downstream lake,,MissStCloud,0.0,wiski
H17062001,450.0,"431,430",,,MissStCloud,0.0,wiski
H17063001,457.0,457,,,MissStCloud,0.0,wiski
H18003001,21.0,21,,,NFCrow,0.0,wiski
H18011001,490.0,"470,485",,,NFCrow,0.0,wiski
H18012001,485.0,485,,,NFCrow,0.0,wiski
H18016002,443.0,444,lake,,NFCrow,0.0,wiski
H18016003,443.0,443,wacky routing scheme as they try and capture a lake at reach 444,,NFCrow,0.0,wiski
H18017001,383.0,383,,,NFCrow,0.0,wiski
H18022001,220.0,220,lake,,NFCrow,0.0,wiski
H18023001,190.0,180,lake,,NFCrow,0.0,wiski
H18054001,325.0,325,,,NFCrow,0.0,wiski
H18023002,210.0,210,,,NFCrow,0.0,wiski
H18023003,190.0,190,,,NFCrow,0.0,wiski
H18024001,171.0,171,,,NFCrow,0.0,wiski
H18026001,130.0,120,lake,,NFCrow,0.0,wiski
H18027001,133.0,133,,,NFCrow,0.0,wiski
H18032001,,,,0.0,NFCrow,0.0,wiski
H18032002,,,,0.0,NFCrow,0.0,wiski
H18032003,282.0,282,lake,,NFCrow,0.0,wiski
H18032004,283.0,282,downstream a bit from lake,,NFCrow,0.0,wiski
H18033001,250.0,250,,,NFCrow,0.0,wiski
H18034001,241.0,241,,,NFCrow,0.0,wiski
H18041001,,,,0.0,NFCrow,0.0,wiski
H18043003,110.0,110,middle of large reach,,NFCrow,1.0,wiski
H18049001,357.0,357,,,NFCrow,0.0,wiski
H18049002,357.0,357,lake,,NFCrow,0.0,wiski
H18051001,345.0,345,,,NFCrow,0.0,wiski
H18051003,345.0,344,upper third of reach,,NFCrow,0.0,wiski
H18051004,345.0,345,,,NFCrow,0.0,wiski
H18052001,341.0,341,,,NFCrow,0.0,wiski
H18053001,310.0,310,,,NFCrow,1.0,wiski
H18054002,325.0,324,downstream of reach 324 which is a lake,,NFCrow,0.0,wiski
H18055001,150.0,140,140 is a lake,,NFCrow,0.0,wiski
H18055002,150.0,150,middle of large reach,,NFCrow,0.0,wiski
H18060001,371.0,371,,,NFCrow,0.0,wiski
H18061002,373.0,373,long reach that should be broken up,,NFCrow,0.0,wiski
H18062001,350.0,350,,,NFCrow,0.0,wiski
H18063001,330.0,"327,325,310,150",,,NFCrow,0.0,wiski
H18064001,,,,0.0,NFCrow,0.0,wiski
H18066001,70.0,70,,,NFCrow,0.0,wiski
H18070001,43.0,43,,,NFCrow,0.0,wiski
H18071001,30.0,30,reach 30 needs to be broken up,,NFCrow,0.0,wiski
H18071002,30.0,"21,10,23",Reach 10 states it drains to reach 20 but no reach 20 in the shapefile... GIS layer could be wrong,,NFCrow,0.0,wiski
H18072001,,,,,NFCrow,0.0,wiski
H18074001,503.0,503,,,NFCrow,0.0,wiski
H18075001,517.0,517,,,NFCrow,0.0,wiski
H18075002,517.0,517,,,NFCrow,0.0,wiski
H18075003,515.0,515,,,NFCrow,0.0,wiski
H18077001,472.0,472,lake,,NFCrow,0.0,wiski
H18077002,471.0,471,,,NFCrow,0.0,wiski
H18077003,471.0,471,,,NFCrow,0.0,wiski
H18077004,473.0,473,Should use 472 but there is a lake upstream of the station.,,NFCrow,0.0,wiski
H18083001,430.0,430,,,NFCrow,1.0,wiski
H18085001,2.0,2,lake,,NFCrow,0.0,wiski
H18086001,985.0,985,,,NFCrow,0.0,wiski
H18088001,530.0,530,,,NFCrow,1.0,wiski
H19001001,910.0,910,,,SFCrow,1.0,wiski
H19024001,610.0,610,,,SFCrow,0.0,wiski
H19033001,733.0,733,,,SFCrow,0.0,wiski
H19036001,750.0,"730,731",lower portion of reach but model routing scheme would require subtracting tributaries so keeping it simple. Should break up reach as it's long.,,SFCrow,1.0,wiski
H19037001,749.0,749,,,SFCrow,0.0,wiski
H19043001,815.0,815,,,SFCrow,1.0,wiski
H19049002,,,,,SFCrow,0.0,wiski
H19056001,799.0,799,,,SFCrow,0.0,wiski
H19059001,745.0,745,shapefile layer indicates strange network. Look into this later,,SFCrow,0.0,wiski
H19062001,690.0,690,,,SFCrow,0.0,wiski
H19069001,769.0,769,,,SFCrow,0.0,wiski
H19073001,789.0,789,,,SFCrow,0.0,wiski
H19082001,850.0,850,,,SFCrow,0.0,wiski
H19089001,535.0,535,,,SFCrow,0.0,wiski
H19089002,,,,0.0,SFCrow,0.0,wiski
H20088002,,,,,,0.0,wiski
H21003001,33.0,33,,,Rum,0.0,wiski
H21018002,130.0,120,,,Rum,0.0,wiski
H21021001,170.0,170,,,Rum,1.0,wiski
H21022001,175.0,175,,,Rum,0.0,wiski
H21040002,261.0,261,middle of reach,,Rum,1.0,wiski
H21045001,253.0,253,,,Rum,0.0,wiski
H21050001,135.0,135,133 shouldn't route to 135,,Rum,0.0,wiski
H21058001,8.0,8,lake,,Rum,0.0,wiski
H21059001,45.0,45,lake outlet likely backwater impacts,,Rum,0.0,wiski
H21067001,323.0,323,really long reach should brake up,,Rum,0.0,wiski
H21097001,419.0,419,419 should be broken up,,Rum,0.0,wiski
H21101002,450.0,450,,,Rum,1.0,wiski
H23015001,,,,,PommeDeTerre,0.0,wiski
H23054001,440.0,440,,,PommeDeTerre,1.0,wiski
H24005001,,,,,LacQuiParle,0.0,wiski
H24018001,,,,,LacQuiParle,0.0,wiski
H24020001,,,,,LacQuiParle,0.0,wiski
H24035001,,,,,LacQuiParle,0.0,wiski
H24039001,,,,,LacQuiParle,0.0,wiski
H24053001,108.0,108,,,LacQuiParle,1.0,wiski
H24059001,300.0,300,,,LacQuiParle,1.0,wiski
H25007001,213.0,213,,,HawkYellowMedicine,0.0,wiski
H25024001,202.0,202,,,HawkYellowMedicine,1.0,wiski
H25027001,217.0,217,,,HawkYellowMedicine,0.0,wiski
H25037001,201.0,201,,,HawkYellowMedicine,1.0,wiski
H25047001,231.0,231,,,HawkYellowMedicine,0.0,wiski
H25047002,231.0,231,,,HawkYellowMedicine,0.0,wiski
H25053002,230.0,230,,,HawkYellowMedicine,1.0,wiski
H25087001,104.0,104,,,HawkYellowMedicine,1.0,wiski
H25088001,119.0,119,,,HawkYellowMedicine,1.0,wiski
H25151002,106.0,106,,,HawkYellowMedicine,0.0,wiski
H26003001,119.0,,"127,126,120",,Chippewa,0.0,wiski
H26005001,116.0,116,,,Chippewa,1.0,wiski
H26011001,132.0,132,,,Chippewa,0.0,wiski
H26012001,,,,,Chippewa,0.0,wiski
H26019001,,,,,Chippewa,0.0,wiski
H26019003,,,,,Chippewa,0.0,wiski
H26023001,,,,,Chippewa,0.0,wiski
H26023002,140.0,140,,,Chippewa,0.0,wiski
H26030001,,,,,Chippewa,0.0,wiski
H26037001,,,,,Chippewa,0.0,wiski
H26038001,149.0,150,,,Chippewa,1.0,wiski
H26042001,155.0,155,middle of smallish reach,,Chippewa,0.0,wiski
H26042002,,,,,Chippewa,0.0,wiski
H26042003,,,,,Chippewa,0.0,wiski
H26042004,,,,,Chippewa,0.0,wiski
H26042005,,,,,Chippewa,0.0,wiski
H26042008,,,,,Chippewa,0.0,wiski
H26047001,,,,,Chippewa,0.0,wiski
H26052001,151.0,151,,,Chippewa,0.0,wiski
H26053001,150.0,151,,,Chippewa,0.0,wiski
H26078001,159.0,159,,,Chippewa,0.0,wiski
H26088001,136.0,136,,,Chippewa,1.0,wiski
H26098001,129.0,129,,,Chippewa,0.0,wiski
H26132001,129.0,129,,,Chippewa,0.0,wiski
H27030001,,,,,Redwood,0.0,wiski
H27039001,,,,,Redwood,0.0,wiski
H27043001,210.0,190,,,Redwood,1.0,wiski
H28012001,,,,,MiddleMN,0.0,wiski
H28038002,610.0,590,,,MiddleMN,1.0,wiski
H28045001,,,,,MiddleMN,0.0,wiski
H28045002,,,,,MiddleMN,0.0,wiski
H28054001,430.0,"410,417",,,MiddleMN,1.0,wiski
H28062001,,,,,MiddleMN,0.0,wiski
H28063001,,,,,MiddleMN,0.0,wiski
H28063002,,,,,MiddleMN,0.0,wiski
H28063003,583.0,583,,,MiddleMN,1.0,wiski
H28066001,,,,,MiddleMN,0.0,wiski
H28094001,,,,,MiddleMN,0.0,wiski
H28095001,,,,,MiddleMN,0.0,wiski
H28098001,,,,,MiddleMN,0.0,wiski
H28102001,,,,,MiddleMN,0.0,wiski
H29011001,407.0,407,,,Cottonwood,1.0,wiski
H29015001,,,,,Cottonwood,0.0,wiski
H29017001,,,,,MiddleMN,0.0,wiski
H29022001,370.0,"350,351",,,Cottonwood,1.0,wiski
H29048001,,,,,Cottonwood,0.0,wiski
H29048002,,,,,Cottonwood,0.0,wiski
H29053001,,,,,Cottonwood,0.0,wiski
H29053002,,,,,Cottonwood,0.0,wiski
H29062002,,,,,Cottonwood,0.0,wiski
H29065001,,,,,Cottonwood,0.0,wiski
H29065005,,,,,Cottonwood,0.0,wiski
H30021001,,,,,BlueEarth,0.0,wiski
H30021003,70.0,70,,,BlueEarth,1.0,wiski
H30025001,330.0,"250,317",,,BlueEarth,1.0,wiski
H30028001,,,,,BlueEarth,0.0,wiski
H30046001,,,,,BlueEarth,0.0,wiski
H30046002,133.0,133,,,BlueEarth,1.0,wiski
H30051001,,,,,BlueEarth,0.0,wiski
H30072001,,,,,BlueEarth,0.0,wiski
H31021001,201.0,201,,,Watonwan,1.0,wiski
H31028001,150.0,150,,,Watonwan,1.0,wiski
H31030001,90.0,90,,,Watonwan,0.0,wiski
H31040001,110.0,110,,,Watonwan,0.0,wiski
H32002002,,,,,LeSueur,0.0,wiski
H32002003,,,,,LeSueur,0.0,wiski
H32002004,,,,,LeSueur,0.0,wiski
H32062001,811.0,811,,,LeSueur,1.0,wiski
H32071001,751.0,749,,,LeSueur,1.0,wiski
H32072001,819.0,817,,,LeSueur,1.0,wiski
H32073001,747.0,747,,,LeSueur,1.0,wiski
H32076001,710.0,710,,,LeSueur,1.0,wiski
H32077002,,,,,LeSueur,0.0,wiski
H32079001,650.0,650,,,LeSueur,1.0,wiski
H33003001,,,,,LowerMN,0.0,wiski
H33010001,,,,,LowerMN,0.0,wiski
H33032001,,,,,LowerMN,0.0,wiski
H33032002,,,,,LowerMN,0.0,wiski
H33065001,,,,,LowerMN,0.0,wiski
H33068001,,,,,LowerMN,0.0,wiski
H33069001,,,,,LowerMN,0.0,wiski
H33071001,,,,,LowerMN,0.0,wiski
H33075001,197.0,197,,,LowerMN,1.0,wiski
H33092001,,,,,LowerMN,0.0,wiski
H33092002,,,,,LowerMN,0.0,wiski
H33096001,,,,,LowerMN,0.0,wiski
H33114001,,,,,MetroMN,0.0,wiski
H33120001,,,,,MetroMN,0.0,wiski
H34004002,,,,,Kettle,0.0,wiski
H34006001,,,,,Kettle,0.0,wiski
H34021003,,,,,Kettle,0.0,wiski
H34035002,,,,,Kettle,0.0,wiski
H34038001,,,,,Kettle,0.0,wiski
H34041001,,,,,Kettle,0.0,wiski
H35006001,,,,,Kettle,0.0,wiski
H35020001,,,,,Kettle,0.0,wiski
H35024001,,,,,Kettle,0.0,wiski
H35038001,,,,,Kettle,0.0,wiski
H35038003,,,,,Kettle,0.0,wiski
H35039001,,,,,Kettle,0.0,wiski
H35049001,,,,,Kettle,0.0,wiski
H35051002,520.0,"513,512,520","complex, review",,Kettle,1.0,wiski
H35057002,,,,,Kettle,0.0,wiski
H35069001,,,,,Kettle,0.0,wiski
H35069003,,,,,Kettle,0.0,wiski
H36009001,,,,,SnakeSE,0.0,wiski
H36010001,,,,,SnakeSE,0.0,wiski
H36015001,,,,,SnakeSE,0.0,wiski
H36022001,,,,,SnakeSE,0.0,wiski
H36036002,80.0,80,,,SnakeSE,1.0,wiski
H36038001,,,,,SnakeSE,0.0,wiski
H36043001,,,,,SnakeSE,0.0,wiski
H36048001,,,,,SnakeSE,0.0,wiski
H36048002,,,,,SnakeSE,0.0,wiski
H36049001,120.0,120,,,SnakeSE,1.0,wiski
H36051001,,,,,SnakeSE,0.0,wiski
H36054001,,,,,SnakeSE,0.0,wiski
H36057001,,,,,SnakeSE,0.0,wiski
H36058001,,,,,SnakeSE,0.0,wiski
H36059001,,,,,SnakeSE,0.0,wiski
H36061003,220.0,220,,,SnakeSE,1.0,wiski
H36068001,,,,,SnakeSE,0.0,wiski
H36068002,,,,,SnakeSE,0.0,wiski
H36068003,,,,,SnakeSE,0.0,wiski
H36069001,,,,,SnakeSE,0.0,wiski
H36072001,,,,,SnakeSE,0.0,wiski
H36072005,,,,,SnakeSE,0.0,wiski
H36072006,,,,,SnakeSE,0.0,wiski
H36077001,,,,,SnakeSE,0.0,wiski
H36077002,,,,,SnakeSE,0.0,wiski
H37004001,,,,,,0.0,wiski
H37022001,,,,,,0.0,wiski
H37024001,,,,,,0.0,wiski
H37026001,,,,,,0.0,wiski
H37028001,,,,,,0.0,wiski
H37030001,,,,,,1.0,wiski
H37030002,,,,,,0.0,wiski
H37041002,,,,,,0.0,wiski
H37062004,,,,,,0.0,wiski
H37067001,,,,,,0.0,wiski
H37067002,,,,,,0.0,wiski
H37074001,,,,,,0.0,wiski
H38006001,118.0,"128,119",,,PepinTribs,0.0,wiski
H38006002,116.0,116,reach vector layer different than routing scheme,,PepinTribs,1.0,wiski
H38019001,,,,,,0.0,wiski
H38019002,,,,,,0.0,wiski
H38020001,,,,,,0.0,wiski
H38020002,,,,,,0.0,wiski
H38020004,,,,,,0.0,wiski
H38022001,,,,,,0.0,wiski
H38025003,,,,,,0.0,wiski
H38025004,,,,,,0.0,wiski
H38027002,,,,,,0.0,wiski
H38027003,,,,,,0.0,wiski
H38032001,,,,,,0.0,wiski
H38032002,,,,,,0.0,wiski
H38034002,,,,,,0.0,wiski
H38034006,,,,,,0.0,wiski
H39016001,,,,,Cannon,0.0,wiski
H39017001,,,,,Cannon,0.0,wiski
H39017002,,,,,Cannon,0.0,wiski
H39017003,,,,,Cannon,0.0,wiski
H39025001,,,,,Cannon,0.0,wiski
H39027001,,,,,Cannon,0.0,wiski
H39034001,,,,,Cannon,0.0,wiski
H39034002,,,,,Cannon,0.0,wiski
H39034003,,,,,Cannon,0.0,wiski
H39034004,,,,,Cannon,0.0,wiski
H39038001,,,,,Cannon,0.0,wiski
H39042001,,,,,Cannon,0.0,wiski
H39043001,,,,,Cannon,0.0,wiski
H39054001,,,,,Cannon,0.0,wiski
H39068001,,,,,Cannon,0.0,wiski
H39068002,,,,,Cannon,0.0,wiski
H39068005,,,,,Cannon,0.0,wiski
H39091001,305.0,305,Something about temp reach ID in reach shapefile,,Cannon,1.0,wiski
H39103001,,,,,Cannon,0.0,wiski
H39103002,,,,,Cannon,0.0,wiski
H39103003,,,,,Cannon,0.0,wiski
H39103005,,,,,Cannon,0.0,wiski
H39103006,,,,,Cannon,0.0,wiski
H39106002,,,,,Cannon,0.0,wiski
H39107001,,,,,Cannon,0.0,wiski
H39107003,,,,,Cannon,0.0,wiski
H39108001,,,,,Cannon,0.0,wiski
H40008001,215.0,215,,,MissWinona,0.0,wiski
H40008002,,,,,MissWinona,0.0,wiski
H40009001,205.0,205,,,MissWinona,0.0,wiski
H40015001,151.0,151,,,MissWinona,0.0,wiski
H40015003,151.0,151,,,MissWinona,0.0,wiski
H40016001,150.0,150,,,MissWinona,1.0,wiski
H40017001,89.0,89,,,MissWinona,0.0,wiski
H40017002,89.0,89,,,MissWinona,1.0,wiski
H40019001,,,,,MissWinona,0.0,wiski
H40019002,50.0,50,,,MissWinona,0.0,wiski
H40019004,,,,,MissWinona,0.0,wiski
H40021001,,,,,MissWinona,0.0,wiski
H40024001,107.0,107,,,MissWinona,0.0,wiski
H40037001,,,,,MissWinona,0.0,wiski
H41006001,200.0,"20,201",,,Zumbro,1.0,wiski
H41010001,,,,,Zumbro,0.0,wiski
H41015001,,,,,Zumbro,0.0,wiski
H41016001,,,,,Zumbro,0.0,wiski
H41034001,,,,,Zumbro,0.0,wiski
H41043001,101.0,101,,,Zumbro,1.0,wiski
H41046001,3.0,4,,,Zumbro,0.0,wiski
H41049001,601.0,601,,,Zumbro,1.0,wiski
H41050001,,,,,Zumbro,0.0,wiski
H41050002,,,,,Zumbro,0.0,wiski
H41051001,,,,,Zumbro,0.0,wiski
H41061001,,,,,Zumbro,0.0,wiski
H41061002,,,,,Zumbro,0.0,wiski
H41064001,,,,,Zumbro,0.0,wiski
H41065002,,,,,Zumbro,0.0,wiski
H41065005,,,,,Zumbro,0.0,wiski
H41065006,,,,,Zumbro,0.0,wiski
H41067001,,,,,Zumbro,0.0,wiski
H41067002,,,,,Zumbro,0.0,wiski
H41071001,,,,,Zumbro,0.0,wiski
H41071002,500.0,500,reach vector layer different than routing scheme,,Zumbro,1.0,wiski
H41071003,302.0,303,502 drains to this reach but should really draing to 301. Could use reach 302 and exclude reach 500,,Zumbro,1.0,wiski
H43003001,,,,,Root,0.0,wiski
H43007002,103.0,"181,105,104",complicated review,,Root,1.0,wiski
H43020001,,,,,Root,0.0,wiski
H43022001,,,,,Root,0.0,wiski
H43034001,,,,,Root,0.0,wiski
H43049001,120.0,120,,,Root,1.0,wiski
H43053001,,,,,Root,0.0,wiski
H43064001,,,,,Root,0.0,wiski
H43067001,,,,,Root,0.0,wiski
H43067002,,,,,Root,0.0,wiski
H43071001,,,,,Root,0.0,wiski
H43072001,,,,,Root,0.0,wiski
H43076001,140.0,"192,141,142,143",reach vector layer different than routing scheme,,Root,1.0,wiski
H43079001,,,,,Root,0.0,wiski
H43105001,,,,,Root,0.0,wiski
H43106001,,,,,Root,0.0,wiski
H44010002,,,,,RenoUpperIA,0.0,wiski
H48005001,,,,,Cedar,0.0,wiski
H48023001,,,,,Cedar,0.0,wiski
H48027001,387.0,387,,,Cedar,1.0,wiski
H49007001,,,,,ShellRock,0.0,wiski
H49009001,190.0,190,,,ShellRock,1.0,wiski
H51011001,,,,,DesMoines,0.0,wiski
H51017001,,,,,DesMoines,0.0,wiski
H51021001,,,,,DesMoines,0.0,wiski
H51026001,93.0,93,,,DesMoines,1.0,wiski
H51055001,,,,,DesMoines,0.0,wiski
H51065001,,,,,DesMoines,0.0,wiski
H51069001,,,,,DesMoines,0.0,wiski
H51078001,,,,,DesMoines,0.0,wiski
H51092001,,,,,DesMoines,0.0,wiski
H51093001,,,,,DesMoines,0.0,wiski
H53008001,,,,,DesMoines,0.0,wiski
H53014001,,,,,DesMoines,0.0,wiski
H54017001,205.0,205,,,MustinkaBDS,1.0,wiski
H54017002,202.0,202,,,MustinkaBDS,1.0,wiski
H55024001,341.0,342,,,MustinkaBDS,0.0,wiski
H55030001,315.0,315,middle of long reach,,MustinkaBDS,0.0,wiski
H55033001,309.0,"311,312",,,MustinkaBDS,0.0,wiski
H55044002,309.0,309,,,MustinkaBDS,0.0,wiski
H55044003,309.0,309,middle of long reach that should be broken up,,MustinkaBDS,1.0,wiski
H55060002,306.0,"307,308",,,MustinkaBDS,0.0,wiski
H55064003,306.0,"309,322",middle of reach,,MustinkaBDS,1.0,wiski
H55065001,322.0,322,,,MustinkaBDS,1.0,wiski
H56015001,507.0,507,,,OtterTail,0.0,wiski
H56028001,206.0,206,middle of large reach,,OtterTail,0.0,wiski
H56048002,200.0,200,,,OtterTail,1.0,wiski
H56052001,400.0,400,lake,,OtterTail,0.0,wiski
H56066001,107.0,107,,,OtterTail,0.0,wiski
H56067002,108.0,108,,,OtterTail,0.0,wiski
H56074006,509.0,509,,,OtterTail,0.0,wiski
H56075001,533.0,535,middle of reach,,OtterTail,0.0,wiski
H56105001,101.0,101,upstream watson sagg,,OtterTail,1.0,wiski
H57001001,203.0,203,,,UpperRed,0.0,wiski
H57008001,202.0,"203,205,207",,,UpperRed,0.0,wiski
H57026001,117.0,117,,,UpperRed,1.0,wiski
H57037001,154.0,154,,,UpperRed,0.0,wiski
H58005004,,,,0.0,Buffalo,0.0,wiski
H58010001,131.0,"132,145",,,Buffalo,0.0,wiski
H58014001,145.0,145,,,Buffalo,0.0,wiski
H58017001,139.0,"139,136",,,Buffalo,0.0,wiski
H58017002,139.0,140,,,Buffalo,0.0,wiski
H58025001,188.0,188,,,Buffalo,0.0,wiski
H58025004,190.0,190,,,Buffalo,0.0,wiski
H58026001,192.0,192,,,Buffalo,0.0,wiski
H58030001,197.0,197,,,Buffalo,0.0,wiski
H58033001,104.0,104,,,Buffalo,1.0,wiski
H58036001,105.0,105,,,Buffalo,0.0,wiski
H58039001,110.0,110,,,Buffalo,0.0,wiski
H58048001,122.0,122,,,Buffalo,0.0,wiski
H58048002,123.0,123,,,Buffalo,1.0,wiski
H58050001,166.0,168,,,Buffalo,1.0,wiski
H58056002,181.0,181,,,Buffalo,0.0,wiski
H58057001,171.0,171,Reach is too long,,Buffalo,0.0,wiski
H58057002,171.0,"172,178",,,Buffalo,0.0,wiski
H58063001,182.0,182,,,Buffalo,0.0,wiski
H58068001,172.0,172,,,Buffalo,0.0,wiski
H60027001,165.0,165,middle of large reach that should be broken up,,WildRiceMarsh,0.0,wiski
H60029001,130.0,"129,110",end of reach,,WildRiceMarsh,1.0,wiski
H60030001,129.0,129,large reach should be broken up,,WildRiceMarsh,0.0,wiski
H60099001,330.0,330,,,WildRiceMarsh,0.0,wiski
H60115001,591.0,"571,589",,,WildRiceMarsh,0.0,wiski
H60117001,701.0,701,,,WildRiceMarsh,0.0,wiski
H61006002,330.0,330,,,Sandhill,1.0,wiski
H61022001,270.0,,"251,250",,Sandhill,0.0,wiski
H61024001,363.0,363,,,Sandhill,0.0,wiski
H61026001,,,,,Sandhill,0.0,wiski
H62017001,215.0,215,,,RedLakes,0.0,wiski
H62035001,327.0,327,,,RedLakes,0.0,wiski
H62046001,321.0,"319,301",,,RedLakes,0.0,wiski
H62054001,170.0,170,,,RedLakes,0.0,wiski
H63017001,,,,,RedLake,0.0,wiski
H63023001,,,,,RedLake,0.0,wiski
H63025001,350.0,350,,,RedLake,1.0,wiski
H63053001,,,,,RedLake,0.0,wiski
H63058001,,,,,RedLake,0.0,wiski
H63074001,,,,,RedLake,0.0,wiski
H63083001,,,,,RedLake,0.0,wiski
H65014002,490.0,490,,,Thief,0.0,wiski
H65017001,370.0,"350,366",,,Thief,1.0,wiski
H65019002,,,,,Thief,0.0,wiski
H65041001,247.0,247,,,Thief,1.0,wiski
H66016001,,,,,Clearwater,0.0,wiski
H66021002,,,,,Clearwater,0.0,wiski
H66029002,,,,,Clearwater,0.0,wiski
H66048001,477.0,475,,,Clearwater,1.0,wiski
H66057001,,,,,Clearwater,0.0,wiski
H66060001,,,,,Clearwater,0.0,wiski
H67009001,519.0,519,,,GrandMarais,0.0,wiski
H67011001,,,,,,0.0,wiski
H67012001,475.0,475,,,GrandMarais,0.0,wiski
H67013001,359.0,357,,,GrandMarais,0.0,wiski
H67014001,370.0,370,,,GrandMarais,0.0,wiski
H67016001,270.0,"250,251",,,GrandMarais,0.0,wiski
H68006001,,,,,SnakeNW,0.0,wiski
H68009001,,,,,SnakeNW,0.0,wiski
H68011001,650.0,650,,,SnakeNW,1.0,wiski
H68016001,,,,,SnakeNW,0.0,wiski
H68019001,,,,,SnakeNW,0.0,wiski
H68031001,,,,,SnakeNW,0.0,wiski
H68031002,,,,,SnakeNW,0.0,wiski
H68032001,,,,,SnakeNW,0.0,wiski
H68052001,,,,,SnakeNW,0.0,wiski
H69001001,,,,,,0.0,wiski
H69014001,,,,,LowerRed,0.0,wiski
H69016001,,,,,LowerRed,0.0,wiski
H69036001,230.0,230,,,LowerRed,1.0,wiski
H69044001,,,,,LowerRed,0.0,wiski
H69051001,450.0,430,,,LowerRed,1.0,wiski
H69051002,,,,,LowerRed,0.0,wiski
H70012001,450.0,"290,433",,,TwoRivers,1.0,wiski
H70018001,270.0,"250,257",,,TwoRivers,1.0,wiski
H70020002,419.0,"391,415",,,TwoRivers,1.0,wiski
H70021001,,,,,TwoRivers,0.0,wiski
H70021002,391.0,391,,,TwoRivers,1.0,wiski
H70030003,,,,,TwoRivers,0.0,wiski
H70037001,,,,,TwoRivers,0.0,wiski
H70040002,,,,,TwoRivers,0.0,wiski
H70046001,,,,,TwoRivers,0.0,wiski
H71024002,,,,,Roseau,0.0,wiski
H71035001,,,,,Roseau,0.0,wiski
H71037001,,,,,Roseau,0.0,wiski
H71038001,,,,,Roseau,0.0,wiski
H71049001,,,,,Roseau,0.0,wiski
H71074001,,,,,Roseau,0.0,wiski
H72030001,,,,,RainyHeadwaters,0.0,wiski
H72031003,,,,,RainyHeadwaters,0.0,wiski
H72031004,,,,,RainyHeadwaters,0.0,wiski
H72032001,,,,,RainyHeadwaters,0.0,wiski
H72034001,,,,,RainyHeadwaters,0.0,wiski
H72045001,341.0,341,,,RainyHeadwaters,1.0,wiski
H72047001,,,,,RainyHeadwaters,0.0,wiski
H72047002,,,,,RainyHeadwaters,0.0,wiski
H72061002,,,,,RainyHeadwaters,0.0,wiski
H72068005,,,,,RainyHeadwaters,0.0,wiski
H72095001,,,,,RainyHeadwaters,0.0,wiski
H72098001,,,,,RainyHeadwaters,0.0,wiski
H73014002,,,,,Vermilion,0.0,wiski
H73017001,130.0,"121,120",middle of long reach that should be broken up[,,Vermilion,1.0,wiski
H73050001,,,,,Vermilion,0.0,wiski
H74009004,,,,,RainyLake,0.0,wiski
H74018008,,,,,RainyLake,0.0,wiski
H74033001,170.0,170,,,RainyLake,1.0,wiski
H74033002,,,,,RainyLake,0.0,wiski
H74033003,,,,,RainyLake,0.0,wiski
H75012001,,,,,RainyRiver,0.0,wiski
H76013002,,,,,LittleFork,0.0,wiski
H76023001,90.0,,,,LittleFork,1.0,wiski
H76033001,290.0,290,,,LittleFork,1.0,wiski
H76096001,,,,,LittleFork,0.0,wiski
H76099001,430.0,430,,,LittleFork,1.0,wiski
H76106001,370.0,350,,,LittleFork,1.0,wiski
H76108002,,,,,LittleFork,0.0,wiski
H77031001,210.0,210,,,BigFork,1.0,wiski
H77033001,,,,,BigFork,0.0,wiski
H77034001,,,,,BigFork,0.0,wiski
H77034002,,,,,BigFork,0.0,wiski
H77107001,350.0,350,,,BigFork,1.0,wiski
H78006001,369.0,369,,,RainyRiver,1.0,wiski
H78007001,370.0,370,,,RainyRiver,1.0,wiski
H78012001,,,,,RainyRiver,0.0,wiski
H78030001,,,,,RainyRiver,0.0,wiski
H79001001,,,,,RainyRiver,0.0,wiski
H79008003,,,,,RainyRiver,0.0,wiski
H79011002,,,,,RainyRiver,0.0,wiski
H79013001,,,,,RainyRiver,0.0,wiski
H79013002,,,,,RainyRiver,0.0,wiski
H80010001,211.0,211,,,LOWUS,0.0,wiski
H80011001,231.0,231,,,LOWUS,0.0,wiski
H80011002,231.0,221,,,LOWUS,0.0,wiski
H80013001,,,,,LOWUS,0.0,wiski
H80017001,,,,,LOWUS,0.0,wiski
H80023003,50.0,"50,-41",,,LOWUS,0.0,wiski
H80025001,,,,,LOWUS,0.0,wiski
H80025003,30.0,"30,-23",,,LOWUS,0.0,wiski
H80028003,55.0,55,,,LOWUS,0.0,wiski
H82001001,513.0,,end of reach,,BigSioux,0.0,wiski
H82001002,513.0,513,,,BigSioux,0.0,wiski
H82015001,270.0,270,,,BigSioux,1.0,wiski
H82024001,379.0,379,,,BigSioux,0.0,wiski
